
---------------------------------------------- [malloc] [cover]
30-May 11:34:02 test169         9.3 sec   550: 24389 of 25104   2.8%    58.91/s
30-May 11:41:28 test256         0.6 sec    58: 16763 of 25104  33.2%    89.29/s
30-May 11:41:32 test186         3.0 sec    44: 16719 of 25104  33.4%    14.52/s
30-May 11:41:32 test186         0.4 sec     3: 16716 of 25104  33.4%     6.91/s
30-May 11:41:33 test186(0)      0.4 sec     5: 16711 of 25104  33.4%    11.81/s
30-May 11:41:33 test150         0.2 sec    36: 16675 of 25104  33.6%   208.98/s
30-May 11:41:34 test239         0.1 sec    15: 16660 of 25104  33.6%   112.25/s
30-May 11:41:35 test239         1.0 sec     2: 16658 of 25104  33.6%     1.98/s
30-May 11:41:35 test235         0.0 sec     4: 16654 of 25104  33.7%    93.12/s
30-May 11:41:35 test226         0.0 sec     8: 16646 of 25104  33.7%   545.93/s
30-May 11:41:35 test223         0.0 sec     2: 16644 of 25104  33.7%    61.68/s
30-May 11:41:36 test204         0.2 sec    14: 16630 of 25104  33.8%    75.66/s
30-May 11:41:36 test203         0.1 sec     9: 16621 of 25104  33.8%    88.16/s
30-May 11:41:36 test183         0.0 sec    12: 16609 of 25104  33.8%   374.65/s
30-May 11:41:37 test179         0.2 sec    15: 16594 of 25104  33.9%    82.15/s
30-May 11:41:39 test179         1.9 sec     4: 16590 of 25104  33.9%     2.06/s
30-May 11:41:39 test174         0.1 sec    10: 16580 of 25104  34.0%   154.65/s
30-May 11:41:40 test155         0.3 sec    41: 16539 of 25104  34.1%   140.44/s
30-May 11:41:41 test136         0.3 sec    55: 16484 of 25104  34.3%   165.38/s
30-May 11:41:42 test02          1.0 sec   247: 16237 of 25104  35.3%   256.76/s
30-May 11:41:43 test109         0.5 sec    10: 16227 of 25104  35.4%    22.18/s
30-May 11:41:43 test109         0.0 sec     4: 16223 of 25104  35.4%  1254.71/s
30-May 11:41:43 test109         0.4 sec     8: 16215 of 25104  35.4%    21.84/s
30-May 11:41:44 test04          0.1 sec    15: 16200 of 25104  35.5%   117.25/s
30-May 11:41:44 test207         0.0 sec     2: 16198 of 25104  35.5%   355.24/s
30-May 11:41:44 test221         0.0 sec     2: 16196 of 25104  35.5%   214.87/s
30-May 11:41:45 test162         0.1 sec     3: 16193 of 25104  35.5%    52.93/s
30-May 11:41:46 test159         1.3 sec    72: 16121 of 25104  35.8%    54.17/s
30-May 11:41:47 test09          0.0 sec     5: 16116 of 25104  35.8%   494.46/s
30-May 11:41:47 test132         0.1 sec     8: 16108 of 25104  35.8%    65.17/s
30-May 11:41:52 test141         4.8 sec   549: 15559 of 25104  38.0%   113.27/s
30-May 11:41:54 testc2(1,1)     1.4 sec    20: 15539 of 25104  38.1%    14.16/s
30-May 11:42:01 testc2(1,1)     7.3 sec     4: 15535 of 25104  38.1%     0.55/s
30-May 11:42:02 test214         0.0 sec     3: 15532 of 25104  38.1%   163.45/s
30-May 11:42:02 test213         0.0 sec     2: 15530 of 25104  38.1%   129.77/s
30-May 11:42:06 test206         2.9 sec   221: 15309 of 25104  39.0%    76.72/s
30-May 11:42:24 test206        17.7 sec    24: 15285 of 25104  39.1%     1.36/s
30-May 11:42:24 test212         0.0 sec     8: 15277 of 25104  39.1%   378.36/s
30-May 11:42:24 test212         0.2 sec     2: 15275 of 25104  39.2%    10.38/s
30-May 11:42:25 test128         0.3 sec    41: 15234 of 25104  39.3%   119.84/s
30-May 11:42:25 test82          0.1 sec    16: 15218 of 25104  39.4%   172.02/s
30-May 11:42:29 test229         3.2 sec    10: 15208 of 25104  39.4%     3.11/s
30-May 11:42:30 test229         0.9 sec     1: 15207 of 25104  39.4%     1.17/s
30-May 11:42:31 test144         0.6 sec     2: 15205 of 25104  39.4%     3.35/s
30-May 11:43:56 test14         85.0 sec   662: 14543 of 25104  42.1%     7.79/s
30-May 11:49:41 test14        344.7 sec   118: 14425 of 25104  42.5%     0.34/s
30-May 11:50:00 test180        16.8 sec   128: 14297 of 25104  43.0%     7.64/s
30-May 11:50:22 test236        21.7 sec    74: 14223 of 25104  43.3%     3.41/s
30-May 11:50:40 test232        17.5 sec    22: 14201 of 25104  43.4%     1.26/s
30-May 11:51:59 test228        79.2 sec    27: 14174 of 25104  43.5%     0.34/s
30-May 11:54:19 test154       139.0 sec  1506: 12668 of 25104  49.5%    10.83/s
30-May 11:56:32 test154       133.1 sec     2: 12666 of 25104  49.5%     0.02/s
30-May 11:56:48 test238        14.7 sec    54: 12612 of 25104  49.8%     3.68/s
30-May 11:57:59 test238        70.7 sec     9: 12603 of 25104  49.8%     0.13/s
30-May 11:59:42 test151b      103.4 sec   126: 12477 of 25104  50.3%     1.22/s
30-May 11:59:46 test184         3.1 sec    38: 12439 of 25104  50.5%    12.45/s
30-May 12:00:00 test191        13.4 sec    21: 12418 of 25104  50.5%     1.57/s
30-May 12:00:14 test191        14.3 sec     3: 12415 of 25104  50.5%     0.21/s
30-May 12:07:53 test188       458.1 sec   212: 12203 of 25104  51.4%     0.46/s
30-May 12:08:57 test188        63.1 sec     3: 12200 of 25104  51.4%     0.05/s
30-May 12:09:03 test224         5.2 sec    24: 12176 of 25104  51.5%     4.61/s
30-May 12:09:06 test196         2.5 sec    11: 12165 of 25104  51.5%     4.42/s
30-May 12:09:12 test209         5.5 sec    20: 12145 of 25104  51.6%     3.64/s
30-May 12:09:31 test104        19.3 sec    40: 12105 of 25104  51.8%     2.07/s
30-May 12:09:40 test189         8.1 sec     1: 12104 of 25104  51.8%     0.12/s
30-May 12:10:54 test194        73.7 sec     5: 12099 of 25104  51.8%     0.07/s
30-May 12:11:11 test76         16.2 sec    15: 12084 of 25104  51.9%     0.92/s
30-May 12:11:54 test244        43.0 sec    17: 12067 of 25104  51.9%     0.40/s
[malloc debugging turned off]
30-May 12:11:55 test201         0.0 sec     3: 12064 of 25104  51.9%   356.42/s
30-May 12:11:55 test225         0.1 sec     1: 12063 of 25104  51.9%     6.90/s
30-May 12:11:56 test176         0.1 sec     5: 12058 of 25104  52.0%    64.19/s
30-May 12:11:56 test208         0.0 sec     5: 12053 of 25104  52.0%   262.38/s
30-May 12:11:57 test216         0.1 sec     3: 12050 of 25104  52.0%    28.05/s
30-May 12:12:06 test142         8.4 sec   631: 11419 of 25104  54.5%    75.07/s
30-May 12:16:51 test142       285.1 sec    10: 11409 of 25104  54.6%     0.04/s
30-May 12:17:01 test142         8.3 sec     2: 11407 of 25104  54.6%     0.24/s
30-May 12:17:02 test137         0.4 sec     3: 11404 of 25104  54.6%     7.22/s
30-May 12:17:02 test137         0.0 sec     2: 11402 of 25104  54.6%   300.30/s
30-May 12:17:03 test139         0.5 sec     2: 11400 of 25104  54.6%     4.27/s
30-May 12:17:04 test172         0.1 sec     3: 11397 of 25104  54.6%    37.98/s
30-May 12:17:05 test148         0.9 sec     4: 11393 of 25104  54.6%     4.48/s
30-May 12:17:06 test157         0.7 sec    12: 11381 of 25104  54.7%    18.15/s
30-May 12:17:08 test182         1.0 sec     5: 11376 of 25104  54.7%     5.16/s
30-May 12:17:09 test108         0.6 sec     2: 11374 of 25104  54.7%     3.12/s
30-May 12:17:09 test108         0.2 sec     2: 11372 of 25104  54.7%    11.65/s
30-May 12:17:11 test130         0.9 sec    22: 11350 of 25104  54.8%    25.54/s
30-May 12:17:11 test124         0.2 sec     3: 11347 of 25104  54.8%    16.66/s
30-May 12:17:12 test138         0.1 sec     1: 11346 of 25104  54.8%    19.60/s
30-May 12:17:17 test227         4.7 sec    27: 11319 of 25104  54.9%     5.69/s
30-May 12:17:48 test125        30.5 sec   618: 10701 of 25104  57.4%    20.24/s
30-May 12:20:20 test234       150.8 sec   385: 10316 of 25104  58.9%     2.55/s
30-May 12:21:34 test234        73.8 sec     3: 10313 of 25104  58.9%     0.04/s
30-May 12:22:24 test242        48.8 sec    77: 10236 of 25104  59.2%     1.58/s
30-May 12:22:26 test173         1.5 sec    11: 10225 of 25104  59.3%     7.11/s
30-May 12:22:30 test200         3.2 sec    10: 10215 of 25104  59.3%     3.17/s
30-May 12:22:30 test197         0.1 sec     1: 10214 of 25104  59.3%     7.24/s
30-May 12:22:32 test84          1.4 sec    18: 10196 of 25104  59.4%    13.17/s
30-May 12:22:39 test19b         6.0 sec    59: 10137 of 25104  59.6%     9.85/s
30-May 12:22:40 test133         0.4 sec     2: 10135 of 25104  59.6%     5.01/s
30-May 12:22:45 test80          4.3 sec    12: 10123 of 25104  59.7%     2.78/s
30-May 12:23:05 test23         20.0 sec   148:  9975 of 25104  60.3%     7.42/s
30-May 12:23:08 test135         2.0 sec     7:  9968 of 25104  60.3%     3.54/s
30-May 12:24:30 test160        81.3 sec    24:  9944 of 25104  60.4%     0.30/s
30-May 12:24:36 test54          5.3 sec    20:  9924 of 25104  60.5%     3.74/s
30-May 12:24:37 test129         1.2 sec     4:  9920 of 25104  60.5%     3.28/s
30-May 12:24:40 test69          2.1 sec     6:  9914 of 25104  60.5%     2.84/s
30-May 12:26:17 test230        96.5 sec   114:  9800 of 25104  61.0%     1.18/s
30-May 12:38:53 test74        754.5 sec  6637:  3163 of 25104  87.4%     8.80/s
30-May 12:42:51 test127       237.5 sec  1703:  1460 of 25104  94.2%     7.17/s
30-May 12:42:55 test19          3.2 sec    12:  1448 of 25104  94.2%     3.70/s
30-May 12:42:59 test11          3.9 sec     3:  1445 of 25104  94.2%     0.78/s
30-May 12:43:03 test215         3.3 sec     1:  1444 of 25104  94.2%     0.30/s
30-May 12:43:22 test193        17.8 sec     5:  1439 of 25104  94.3%     0.28/s
30-May 12:46:09 test195       167.0 sec    39:  1400 of 25104  94.4%     0.23/s
30-May 12:46:35 test243        25.5 sec     7:  1393 of 25104  94.5%     0.27/s
30-May 12:46:43 test29          6.8 sec     3:  1390 of 25104  94.5%     0.44/s
30-May 12:46:45 testc2(0,0)     1.0 sec     7:  1383 of 25104  94.5%     6.97/s
30-May 12:47:05 testc2(0,0)    19.8 sec     1:  1382 of 25104  94.5%     0.05/s
30-May 12:47:06 testc4(0)       0.7 sec     4:  1378 of 25104  94.5%     6.08/s
30-May 12:47:21 testc7(0)      14.4 sec     2:  1376 of 25104  94.5%     0.14/s
30-May 12:47:27 testcc(1)       5.1 sec     1:  1375 of 25104  94.5%     0.20/s
30-May 12:47:37 test187         8.8 sec     3:  1372 of 25104  94.5%     0.34/s
30-May 12:47:43 test192         6.0 sec     1:  1371 of 25104  94.5%     0.17/s
30-May 12:48:04 test181        19.5 sec     4:  1367 of 25104  94.6%     0.20/s
30-May 12:49:57 test185       112.9 sec     6:  1361 of 25104  94.6%     0.05/s
30-May 12:50:43 test53         45.0 sec     4:  1357 of 25104  94.6%     0.09/s
30-May 12:51:35 test17         51.3 sec    27:  1330 of 25104  94.7%     0.53/s
30-May 12:59:15 test231       459.4 sec   162:  1168 of 25104  95.3%     0.35/s
30-May 13:49:14 test10       2998.5 sec   968:   200 of 25104  99.2%     0.32/s
30-May 14:07:56 test75b      1121.1 sec   155:    45 of 25104  99.8%     0.14/s
30-May 14:09:30 test21b        92.8 sec    26:    19 of 25104  99.9%     0.28/s
30-May 14:10:24 testca(1)      53.1 sec     5:    14 of 25104  99.9%     0.09/s
30-May 14:12:23 test81        118.4 sec     1:    13 of 25104  99.9%     0.01/s
30-May 14:18:49 test18        385.6 sec    13:   all 25104 full 100%     0.03/s
[malloc debugging turned back on]
